Transcriber,Report_no,Report_date,Date,Province,District,Cases,Total_Deaths,Facility_Deaths,Community_Deaths,Notes,Cumulative Cases,Cumulative Deaths
RS,110,2021-01-14,2021-01-14,Muchinga,Mafinga,1,,,,,32329,513
RS,110,2021-01-14,2021-01-14,Eastern,Mambwe,12,,,,,32341,513
RS,110,2021-01-14,2021-01-14,Luapula,Mansa,33,,,,,32374,513
RS,110,2021-01-14,2021-01-14,Southern,Mazabuka,114,,,,,32488,513
RS,110,2021-01-14,2021-01-14,Northern,Mbala,14,,,,,32502,513
RS,110,2021-01-14,2021-01-14,Luapula,Milenge,2,,,,,32504,513
RS,110,2021-01-14,2021-01-14,Western,Mongu,12,,,,,32516,513
RS,110,2021-01-14,2021-01-14,Southern,Monze,72,,,,,32588,513
RS,110,2021-01-14,2021-01-14,Muchinga,Mpika,18,,,,,32606,513
RS,110,2021-01-14,2021-01-14,Copperbelt,Mufulira,16,,,,,32622,513
RS,110,2021-01-14,2021-01-14,Western,Mwandi,5,,,,,32627,513
RS,110,2021-01-14,2021-01-14,Luapula,Mwansabombwe,2,,,,,32629,513
RS,110,2021-01-14,2021-01-14,Muchinga,Nakonde,2,,,,,32631,513
RS,110,2021-01-14,2021-01-14,Southern,Namwala,4,,,,,32635,513
RS,110,2021-01-14,2021-01-14,Copperbelt,Ndola,72,1,NA,NA,,32707,514
RS,110,2021-01-14,2021-01-14,Western,Nkeyema,3,,,,,32710,514
RS,110,2021-01-14,2021-01-14,Eastern,Nyimba,5,,,,,32715,514
RS,110,2021-01-14,2021-01-14,Southern,Pemba,3,,,,,32718,514
RS,110,2021-01-14,2021-01-14,Eastern,Petauke,12,,,,,32730,514
RS,110,2021-01-14,2021-01-14,Western,Senanga,13,,,,,32743,514
RS,110,2021-01-14,2021-01-14,Western,Sesheke,10,,,,,32753,514
RS,110,2021-01-14,2021-01-14,Western,Shang’ombo,1,,,,,32754,514
RS,110,2021-01-14,2021-01-14,Southern,Siavonga,10,,,,,32764,514
RS,110,2021-01-14,2021-01-14,Western,Sikongo,3,,,,,32767,514
RS,110,2021-01-14,2021-01-14,Eastern,Sinda,4,,,,,32771,514
RS,110,2021-01-14,2021-01-14,North-Western,Solwezi,13,,,,,32784,514
RS,110,2021-01-14,2021-01-14,North-Western,Zambezi,16,,,,,32800,514
RS,110b,2021-01-15,2021-01-15,Muchinga,Chama,12,,,,,32812,514
RS,110b,2021-01-15,2021-01-15,Central,Chibombo,10,,,,,32822,514
RS,110b,2021-01-15,2021-01-15,Southern,Chikankata,5,,,,,32827,514
RS,110b,2021-01-15,2021-01-15,Copperbelt,Chililabombwe,12,,,,,32839,514
RS,110b,2021-01-15,2021-01-15,Northern,Chilubi,1,,,,,32840,514
RS,110b,2021-01-15,2021-01-15,Copperbelt,Chingola,18,,,,,32858,514
RS,110b,2021-01-15,2021-01-15,Eastern,Chipata,25,1,1,,,32883,515
RS,110b,2021-01-15,2021-01-15,Central,Chisamba,15,,,,,32898,515
RS,110b,2021-01-15,2021-01-15,Southern,Choma,43,,,,,32941,515
RS,110b,2021-01-15,2021-01-15,Southern,Gwembe,10,,,,,32951,515
RS,110b,2021-01-15,2021-01-15,Muchinga,Isoka,5,,,,,32956,515
RS,110b,2021-01-15,2021-01-15,Central,Kabwe,9,1,1,,,32965,516
RS,110b,2021-01-15,2021-01-15,Lusaka,Kafue,10,,,,,32975,516
RS,110b,2021-01-15,2021-01-15,Western,Kalabo,7,,,,,32982,516
RS,110b,2021-01-15,2021-01-15,Southern,Kalomo,4,,,,,32986,516
RS,110b,2021-01-15,2021-01-15,Copperbelt,Kalulushi,1,,,,,32987,516
RS,110b,2021-01-15,2021-01-15,North-Western,Kalumbila,6,,,,,32993,516
RS,110b,2021-01-15,2021-01-15,Western,Kaoma,11,,,,,33004,516
RS,110b,2021-01-15,2021-01-15,Central,Kapiri Mposhi,26,,,,"There were three 110 sitreps: have labelled 110, 110b and 110c",33030,516
RS,110b,2021-01-15,2021-01-15,Northern,Kasama,11,,,,,33041,516
RS,110b,2021-01-15,2021-01-15,Eastern,Katete,19,,,,,33060,516
RS,110b,2021-01-15,2021-01-15,Southern,Kazungula,48,,,,,33108,516
RS,110b,2021-01-15,2021-01-15,Copperbelt,Kitwe,17,2,2,,,33125,518
RS,110b,2021-01-15,2021-01-15,Western,Limulunga,6,,,,,33131,518
RS,110b,2021-01-15,2021-01-15,Southern,Livingstone,73,,,,,33204,518
RS,110b,2021-01-15,2021-01-15,Western,Luampa,1,,,,,33205,518
RS,110b,2021-01-15,2021-01-15,Copperbelt,Luanshya,8,,,,,33213,518
RS,110b,2021-01-15,2021-01-15,Copperbelt,Lufwanyama,1,,,,,33214,518
RS,110b,2021-01-15,2021-01-15,Eastern,Lundazi,13,,,,,33227,518
RS,110b,2021-01-15,2021-01-15,Lusaka,Lusaka,627,6,5,1,,33854,524
RS,110b,2021-01-15,2021-01-15,Eastern,Mambwe,7,,,,,33861,524
RS,110b,2021-01-15,2021-01-15,Luapula,Mansa,47,,,,,33908,524
RS,110b,2021-01-15,2021-01-15,Copperbelt,Masaiti,17,,,,,33925,524
RS,110b,2021-01-15,2021-01-15,Southern,Mazabuka,41,,,,,33966,524
RS,110b,2021-01-15,2021-01-15,Northern,Mbala,7,,,,,33973,524
RS,110b,2021-01-15,2021-01-15,Western,Mitete,3,,,,,33976,524
RS,110b,2021-01-15,2021-01-15,Western,Mongu,9,,,,,33985,524
RS,110b,2021-01-15,2021-01-15,Southern,Monze,26,,,,,34011,524
RS,110b,2021-01-15,2021-01-15,Muchinga,Mpika,12,,,,,34023,524
RS,110b,2021-01-15,2021-01-15,Western,Mwandi,3,,,,,34026,524
RS,110b,2021-01-15,2021-01-15,Luapula,Mwansabombwe,2,,,,,34028,524
RS,110b,2021-01-15,2021-01-15,Muchinga,Nakonde,17,,,,,34045,524
RS,110b,2021-01-15,2021-01-15,Southern,Namwala,1,,,,,34046,524
RS,110b,2021-01-15,2021-01-15,Luapula,Nchelenge,14,,,,,34060,524
RS,110b,2021-01-15,2021-01-15,Copperbelt,Ndola,105,3,3,,,34165,527
RS,110b,2021-01-15,2021-01-15,Western,Nkeyema,3,,,,,34168,527
RS,110b,2021-01-15,2021-01-15,Eastern,Nyimba,4,,,,,34172,527
RS,110b,2021-01-15,2021-01-15,Eastern,Petauke,3,,,,,34175,527
RS,110b,2021-01-15,2021-01-15,Western,Senanga,3,,,,,34178,527
RS,110b,2021-01-15,2021-01-15,Western,Sesheke,8,,,,,34186,527
RS,110b,2021-01-15,2021-01-15,Southern,Sinazongwe,10,,,,,34196,527
RS,110b,2021-01-15,2021-01-15,Eastern,Sinda,6,,,,,34202,527
RS,110b,2021-01-15,2021-01-15,North-Western,Solwezi,66,,,,,34268,527
RS,110b,2021-01-15,2021-01-15,Southern,Zimba,10,,,,,34278,527
RS,110c,2021-01-16,2021-01-16,Muchinga,Chama,9,,,,,34287,527
RS,110c,2021-01-16,2021-01-16,North-Western,Chavuma,6,,,,,34293,527
RS,110c,2021-01-16,2021-01-16,Central,Chibombo,17,,,,,34310,527
RS,110c,2021-01-16,2021-01-16,Southern,Chikankata,53,,,,,34363,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Chililabombwe,10,,,,,34373,527
RS,110c,2021-01-16,2021-01-16,Northern,Chilubi,4,,,,,34377,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Chingola,29,,,,,34406,527
RS,110c,2021-01-16,2021-01-16,Eastern,Chipata,38,,,,,34444,527
RS,110c,2021-01-16,2021-01-16,Luapula,Chipili,4,,,,,34448,527
RS,110c,2021-01-16,2021-01-16,Central,Chisamba,6,,,,,34454,527
RS,110c,2021-01-16,2021-01-16,Muchinga,Isoka,2,,,,,34456,527
RS,110c,2021-01-16,2021-01-16,Central,Kabwe,51,,,,,34507,527
RS,110c,2021-01-16,2021-01-16,Western,Kalabo,4,,,,,34511,527
RS,110c,2021-01-16,2021-01-16,Southern,Kalomo,12,,,,,34523,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Kalulushi,12,,,,,34535,527
RS,110c,2021-01-16,2021-01-16,Central,Kapiri Mposhi,556,,,,,35091,527
RS,110c,2021-01-16,2021-01-16,Northern,Kasama,21,,,,,35112,527
RS,110c,2021-01-16,2021-01-16,North-Western,Kasempa,41,,,,,35153,527
RS,110c,2021-01-16,2021-01-16,Eastern,Katete,7,,,,,35160,527
RS,110c,2021-01-16,2021-01-16,Luapula,Kawambwa,1,,,,,35161,527
RS,110c,2021-01-16,2021-01-16,Southern,Kazungula,1,,,,,35162,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Kitwe,4,,,,,35166,527
RS,110c,2021-01-16,2021-01-16,Southern,Livingstone,80,,,,,35246,527
RS,110c,2021-01-16,2021-01-16,Western,Luampa,1,,,,,35247,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Luanshya,12,,,,,35259,527
RS,110c,2021-01-16,2021-01-16,Lusaka,Lusaka,339,,,,,35598,527
RS,110c,2021-01-16,2021-01-16,Northern,Luwingu,5,,,,,35603,527
RS,110c,2021-01-16,2021-01-16,Muchinga,Mafinga,1,,,,,35604,527
RS,110c,2021-01-16,2021-01-16,Eastern,Mambwe,2,,,,,35606,527
RS,110c,2021-01-16,2021-01-16,Luapula,Mansa,33,,,,,35639,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Masaiti,14,,,,,35653,527
RS,110c,2021-01-16,2021-01-16,Southern,Mazabuka,20,,,,,35673,527
RS,110c,2021-01-16,2021-01-16,Northern,Mbala,5,,,,,35678,527
RS,110c,2021-01-16,2021-01-16,Central,Mkushi,2,,,,,35680,527
RS,110c,2021-01-16,2021-01-16,Western,Mongu,11,,,,,35691,527
RS,110c,2021-01-16,2021-01-16,Muchinga,Mpika,16,,,,,35707,527
RS,110c,2021-01-16,2021-01-16,Northern,Mporokoso,3,,,,,35710,527
RS,110c,2021-01-16,2021-01-16,North-Western,Mufumbwe,4,,,,,35714,527
RS,110c,2021-01-16,2021-01-16,Central,Mumbwa,1,,,,,35715,527
RS,110c,2021-01-16,2021-01-16,Western,Mwandi,3,,,,,35718,527
RS,110c,2021-01-16,2021-01-16,Luapula,Mwansabombwe,1,,,,,35719,527
RS,110c,2021-01-16,2021-01-16,Luapula,Mwense,10,,,,,35729,527
RS,110c,2021-01-16,2021-01-16,Muchinga,Nakonde,6,,,,,35735,527
RS,110c,2021-01-16,2021-01-16,Luapula,Nchelenge,10,,,,,35745,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,Ndola,141,,,,,35886,527
RS,110c,2021-01-16,2021-01-16,Eastern,Nyimba,7,,,,,35893,527
RS,110c,2021-01-16,2021-01-16,Southern,Pemba,1,,,,,35894,527
RS,110c,2021-01-16,2021-01-16,Eastern,Petauke,6,,,,,35900,527
RS,110c,2021-01-16,2021-01-16,Western,Sesheke,3,,,,,35903,527
RS,110c,2021-01-16,2021-01-16,Southern,Siavonga,4,,,,,35907,527
RS,110c,2021-01-16,2021-01-16,Eastern,Sinda,4,,,,,35911,527
RS,110c,2021-01-16,2021-01-16,Western,Sioma,1,,,,,35912,527
RS,110c,2021-01-16,2021-01-16,North-Western,Solwezi,162,,,,,36074,527
RS,110c,2021-01-16,2021-01-16,Copperbelt,,,3,3,,,36074,530
RS,110c,2021-01-16,2021-01-16,Lusaka,,,7,6,1,,36074,537
,Tw-2021-01-17,2021-01-17,2021-01-17,Total,,1531,9,7,2,I can get the break down from written texts,37605,546
,Tw-2021-01-18,2021-01-18,2021-01-18,Total,,602,13,9,4,,38207,559
,Tw-2021-01-19,2021-01-19,2021-01-19,Total,,1308,19,13,6,,39515,578
,Tw-2021-01-20,2021-01-20,2021-01-20,Total,,1434,7,NA,NA,,40949,585
,Tw-2021-01-21,2021-01-21,2021-01-21,Total,,1264,12,NA,NA,,42213,597
,Tw-2021-01-22,2021-01-22,2021-01-22,Total,,1120,13,NA,NA,,43333,610
,Tw-2021-01-23,2021-01-23,2021-01-23,Total,,1259,17,NA,NA,,44592,627
,Tw-2021-01-24,2021-01-24,2021-01-24,Total,,745,12,NA,NA,,45337,639
,Tw-2021-01-25,2021-01-25,2021-01-25,Total,,809,21,NA,NA,,46146,660
RS,123,2021-01-26,2021-01-26,Eastern,Chadiza,9,,,,,46155,660
RS,123,2021-01-26,2021-01-26,Muchinga,Chama,1,,,,,46156,660
RS,123,2021-01-26,2021-01-26,Eastern,Chasefu,2,,,,,46158,660
RS,123,2021-01-26,2021-01-26,North-Western,Chavuma,4,,,,,46162,660
RS,123,2021-01-26,2021-01-26,Luapula,Chembe,4,,,,,46166,660
RS,123,2021-01-26,2021-01-26,Central,Chibombo,16,,,,,46182,660
RS,123,2021-01-26,2021-01-26,Luapula,Chiengi,6,,,,,46188,660
RS,123,2021-01-26,2021-01-26,Southern,Chikankata,2,,,,,46190,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Chililabombwe,18,,,,,46208,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Chingola,54,,,,,46262,660
RS,123,2021-01-26,2021-01-26,Muchinga,Chinsali,4,,,,,46266,660
RS,123,2021-01-26,2021-01-26,Eastern,Chipangali,3,,,,,46269,660
RS,123,2021-01-26,2021-01-26,Eastern,Chipata,36,,,,,46305,660
RS,123,2021-01-26,2021-01-26,Central,Chisamba,11,,,,,46316,660
RS,123,2021-01-26,2021-01-26,Southern,Choma,26,,,,,46342,660
RS,123,2021-01-26,2021-01-26,Southern,Gwembe,1,,,,,46343,660
RS,123,2021-01-26,2021-01-26,North-Western,Ikelenge,222,,,,,46565,660
RS,123,2021-01-26,2021-01-26,Muchinga,Isoka,6,,,,,46571,660
RS,123,2021-01-26,2021-01-26,Central,Itezhi-Tezhi,2,,,,,46573,660
RS,123,2021-01-26,2021-01-26,North-Western,Kabompo,4,,,,,46577,660
RS,123,2021-01-26,2021-01-26,Central,Kabwe,14,,,,,46591,660
RS,123,2021-01-26,2021-01-26,Lusaka,Kafue,10,,,,,46601,660
RS,123,2021-01-26,2021-01-26,Western,Kalabo,5,,,,,46606,660
RS,123,2021-01-26,2021-01-26,Southern,Kalomo,22,,,,,46628,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Kalulushi,2,,,,,46630,660
RS,123,2021-01-26,2021-01-26,North-Western,Kalumbila,13,,,,,46643,660
RS,123,2021-01-26,2021-01-26,Western,Kaoma,6,,,,,46649,660
RS,123,2021-01-26,2021-01-26,Northern,Kasama,23,,,,,46672,660
RS,123,2021-01-26,2021-01-26,North-Western,Kasempa,5,,,,,46677,660
RS,123,2021-01-26,2021-01-26,Eastern,Kasenengwa,4,,,,,46681,660
RS,123,2021-01-26,2021-01-26,Eastern,Katete,9,,,,,46690,660
RS,123,2021-01-26,2021-01-26,Luapula,Kawambwa,4,,,,,46694,660
RS,123,2021-01-26,2021-01-26,Southern,Kazungula,4,,,,,46698,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Kitwe,58,,,,,46756,660
RS,123,2021-01-26,2021-01-26,Southern,Livingstone,51,,,,,46807,660
RS,123,2021-01-26,2021-01-26,Western,Luampa,13,,,,,46820,660
RS,123,2021-01-26,2021-01-26,Lusaka,Luangwa,4,,,,,46824,660
RS,123,2021-01-26,2021-01-26,Central,Luano,4,,,,,46828,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Luanshya,24,,,,,46852,660
RS,123,2021-01-26,2021-01-26,Western,Lukulu,1,,,,,46853,660
RS,123,2021-01-26,2021-01-26,Eastern,Lumezi,4,,,,,46857,660
RS,123,2021-01-26,2021-01-26,Eastern,Lundazi,5,,,,,46862,660
RS,123,2021-01-26,2021-01-26,Northern,Lupososhi,28,,,,,46890,660
RS,123,2021-01-26,2021-01-26,Lusaka,Lusaka,169,,,,,47059,660
RS,123,2021-01-26,2021-01-26,Eastern,Mambwe,9,,,,,47068,660
RS,123,2021-01-26,2021-01-26,Luapula,Mansa,78,,,,,47146,660
RS,123,2021-01-26,2021-01-26,North-Western,Manyinga,17,,,,,47163,660
RS,123,2021-01-26,2021-01-26,Southern,Mazabuka,6,,,,,47169,660
RS,123,2021-01-26,2021-01-26,Northern,Mbala,11,,,,,47180,660
RS,123,2021-01-26,2021-01-26,Western,Mongu,29,,,,,47209,660
RS,123,2021-01-26,2021-01-26,Southern,Monze,5,,,,,47214,660
RS,123,2021-01-26,2021-01-26,Muchinga,Mpika,44,,,,,47258,660
RS,123,2021-01-26,2021-01-26,Northern,Mporokoso,8,,,,,47266,660
RS,123,2021-01-26,2021-01-26,Northern,Mpulungu,8,,,,,47274,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Mufulira,4,,,,,47278,660
RS,123,2021-01-26,2021-01-26,Northern,Mungwi,7,,,,,47285,660
RS,123,2021-01-26,2021-01-26,Luapula,Mwansabombwe,21,,,,,47306,660
RS,123,2021-01-26,2021-01-26,North-Western,Mwinilunga,7,,,,,47313,660
RS,123,2021-01-26,2021-01-26,Western,Nalolo,2,,,,,47315,660
RS,123,2021-01-26,2021-01-26,Southern,Namwala,1,,,,,47316,660
RS,123,2021-01-26,2021-01-26,Luapula,Nchelenge,4,,,,,47320,660
RS,123,2021-01-26,2021-01-26,Copperbelt,Ndola,184,,,,,47504,660
RS,123,2021-01-26,2021-01-26,Central,Ngabwe,4,,,,,47508,660
RS,123,2021-01-26,2021-01-26,Western,Nkeyema,1,,,,,47509,660
RS,123,2021-01-26,2021-01-26,Northern,Nsama,3,,,,,47512,660
RS,123,2021-01-26,2021-01-26,Eastern,Nyimba,5,,,,,47517,660
RS,123,2021-01-26,2021-01-26,Eastern,Petauke,2,,,,,47519,660
RS,123,2021-01-26,2021-01-26,Lusaka,Rufunsa,3,,,,,47522,660
RS,123,2021-01-26,2021-01-26,Luapula,Samfya,8,,,,,47530,660
RS,123,2021-01-26,2021-01-26,Western,Senanga,9,,,,,47539,660
RS,123,2021-01-26,2021-01-26,Central,Serenje,1,,,,,47540,660
RS,123,2021-01-26,2021-01-26,Western,Sesheke,3,,,,,47543,660
RS,123,2021-01-26,2021-01-26,Central,Shibuyunji,8,,,,,47551,660
RS,123,2021-01-26,2021-01-26,Southern,Siavonga,2,,,,,47553,660
RS,123,2021-01-26,2021-01-26,Western,Sikongo,2,,,,,47555,660
RS,123,2021-01-26,2021-01-26,Eastern,Sinda,13,,,,,47568,660
RS,123,2021-01-26,2021-01-26,Western,Sioma,1,,,,,47569,660
RS,123,2021-01-26,2021-01-26,North-Western,Solwezi,51,,,,,47620,660
RS,123,2021-01-26,2021-01-26,North-Western,Zambezi,1,,,,,47621,660
RS,123,2021-01-26,2021-01-26,Southern,Zimba,1,,,,,47622,660
RS,123,2021-01-26,2021-01-26,Copperbelt,,,5,NA,NA,,47622,665
RS,123,2021-01-26,2021-01-26,Eastern,,,2,NA,NA,,47622,667
RS,123,2021-01-26,2021-01-26,Lusaka,,,4,NA,NA,,47622,671
RS,123,2021-01-26,2021-01-26,Northern,,,1,NA,NA,,47622,672
RS,123b,2021-01-27,2021-01-27,Eastern,Chadiza,2,,,,,47624,672
RS,123b,2021-01-27,2021-01-27,Muchinga,Chama,7,,,,,47631,672
RS,123b,2021-01-27,2021-01-27,Eastern,Chasefu,1,,,,,47632,672
RS,123b,2021-01-27,2021-01-27,Luapula,Chembe,1,,,,,47633,672
RS,123b,2021-01-27,2021-01-27,Central,Chibombo,13,,,,,47646,672
RS,123b,2021-01-27,2021-01-27,Luapula,Chienge,1,,,,,47647,672
RS,123b,2021-01-27,2021-01-27,Southern,Chikankata,4,,,,,47651,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Chilanga,9,,,,,47660,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Chililabombwe,29,,,,,47689,672
RS,123b,2021-01-27,2021-01-27,Northern,Chilubi,4,,,,,47693,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Chingola,35,,,,,47728,672
RS,123b,2021-01-27,2021-01-27,Eastern,Chipata,35,,,,,47763,672
RS,123b,2021-01-27,2021-01-27,Central,Chisamba,17,,,,,47780,672
RS,123b,2021-01-27,2021-01-27,Central,Chitambo,31,,,,,47811,672
RS,123b,2021-01-27,2021-01-27,Southern,Choma,1,,,,,47812,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Chongwe,9,,,,,47821,672
RS,123b,2021-01-27,2021-01-27,Southern,Gwembe,3,,,,,47824,672
RS,123b,2021-01-27,2021-01-27,North-Western,Ikelenge,2,,,,,47826,672
RS,123b,2021-01-27,2021-01-27,Central,Itezhi-Tezhi,9,,,,,47835,672
RS,123b,2021-01-27,2021-01-27,Central,Kabwe,41,,,,,47876,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Kafue,33,,,,,47909,672
RS,123b,2021-01-27,2021-01-27,Western,Kalabo,11,,,,,47920,672
RS,123b,2021-01-27,2021-01-27,Southern,Kalomo,2,,,,,47922,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Kalulushi,14,,,,,47936,672
RS,123b,2021-01-27,2021-01-27,North-Western,Kalumbila,109,,,,,48045,672
RS,123b,2021-01-27,2021-01-27,Western,Kaoma,3,,,,,48048,672
RS,123b,2021-01-27,2021-01-27,Central,Kapiri Mposhi,5,,,,,48053,672
RS,123b,2021-01-27,2021-01-27,Northern,Kasama,17,,,,,48070,672
RS,123b,2021-01-27,2021-01-27,North-Western,Kasempa,12,,,,,48082,672
RS,123b,2021-01-27,2021-01-27,Eastern,Katete,5,,,,,48087,672
RS,123b,2021-01-27,2021-01-27,Luapula,Kawambwa,1,,,,,48088,672
RS,123b,2021-01-27,2021-01-27,Southern,Kazungula,1,,,,,48089,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Kitwe,30,,,,,48119,672
RS,123b,2021-01-27,2021-01-27,Western,Limulunga,2,,,,,48121,672
RS,123b,2021-01-27,2021-01-27,Western,Luampa,3,,,,,48124,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Luangwa,5,,,,,48129,672
RS,123b,2021-01-27,2021-01-27,Central,Luano,2,,,,,48131,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Luanshya,33,,,,,48164,672
RS,123b,2021-01-27,2021-01-27,Eastern,Lumezi,1,,,,,48165,672
RS,123b,2021-01-27,2021-01-27,Eastern,Lundazi,1,,,,,48166,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Lusaka,400,,,,,48566,672
RS,123b,2021-01-27,2021-01-27,Northern,Luwingu,2,,,,,48568,672
RS,123b,2021-01-27,2021-01-27,Eastern,Mambwe,2,,,,,48570,672
RS,123b,2021-01-27,2021-01-27,Luapula,Mansa,31,,,,,48601,672
RS,123b,2021-01-27,2021-01-27,North-Western,Manyinga,3,,,,,48604,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Masaiti,4,,,,,48608,672
RS,123b,2021-01-27,2021-01-27,Southern,Mazabuka,13,,,,,48621,672
RS,123b,2021-01-27,2021-01-27,Northern,Mbala,5,,,,,48626,672
RS,123b,2021-01-27,2021-01-27,Western,Mongu,2,,,,,48628,672
RS,123b,2021-01-27,2021-01-27,Southern,Monze,8,,,,,48636,672
RS,123b,2021-01-27,2021-01-27,Muchinga,Mpika,17,,,,,48653,672
RS,123b,2021-01-27,2021-01-27,Northern,Mporokoso,5,,,,,48658,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Mufulira,6,,,,,48664,672
RS,123b,2021-01-27,2021-01-27,Central,Mumbwa,5,,,,,48669,672
RS,123b,2021-01-27,2021-01-27,Northern,Mungwi,3,,,,,48672,672
RS,123b,2021-01-27,2021-01-27,Western,Mwandi,23,,,,,48695,672
RS,123b,2021-01-27,2021-01-27,Luapula,Mwansabombwe,4,,,,,48699,672
RS,123b,2021-01-27,2021-01-27,North-Western,Mwinilunga,3,,,,,48702,672
RS,123b,2021-01-27,2021-01-27,Muchinga,Nakonde,8,,,,,48710,672
RS,123b,2021-01-27,2021-01-27,Southern,Namwala,4,,,,,48714,672
RS,123b,2021-01-27,2021-01-27,Luapula,Nchelenge,10,,,,,48724,672
RS,123b,2021-01-27,2021-01-27,Copperbelt,Ndola,77,,,,,48801,672
RS,123b,2021-01-27,2021-01-27,Central,Ngabwe,1,,,,,48802,672
RS,123b,2021-01-27,2021-01-27,Western,Nkeyema,6,,,,,48808,672
RS,123b,2021-01-27,2021-01-27,Northern,Nsama,3,,,,,48811,672
RS,123b,2021-01-27,2021-01-27,Eastern,Nyimba,3,,,,,48814,672
RS,123b,2021-01-27,2021-01-27,Southern,Pemba,2,,,,,48816,672
RS,123b,2021-01-27,2021-01-27,Eastern,Petauke,1,,,,,48817,672
RS,123b,2021-01-27,2021-01-27,Lusaka,Rufunsa,7,,,,,48824,672
RS,123b,2021-01-27,2021-01-27,Luapula,Samfya,2,,,,,48826,672
RS,123b,2021-01-27,2021-01-27,Western,Senanga,2,,,,,48828,672
RS,123b,2021-01-27,2021-01-27,Central,Serenje,15,,,,,48843,672
RS,123b,2021-01-27,2021-01-27,Central,Shibuyunji,3,,,,,48846,672
RS,123b,2021-01-27,2021-01-27,Southern,Siavonga,4,,,,,48850,672
RS,123b,2021-01-27,2021-01-27,Western,Sikongo,4,,,,,48854,672
RS,123b,2021-01-27,2021-01-27,Eastern,Sinda,2,,,,,48856,672
RS,123b,2021-01-27,2021-01-27,Western,Sioma,1,,,,,48857,672
RS,123b,2021-01-27,2021-01-27,North-Western,Solwezi,34,,,,,48891,672
RS,123b,2021-01-27,2021-01-27,Eastern,Vubwi,1,,,,,48892,672
RS,123b,2021-01-27,2021-01-27,North-Western,Zambezi,11,,,,,48903,672
RS,123b,2021-01-27,2021-01-27,Southern,Zimba,3,,,,,48906,672
RS,123b,2021-01-27,2021-01-27,Central,,,1,NA,NA,,48906,673
RS,123b,2021-01-27,2021-01-27,Copperbelt,,,5,NA,NA,,48906,678
RS,123b,2021-01-27,2021-01-27,Eastern,,,1,NA,NA,,48906,679
RS,123b,2021-01-27,2021-01-27,Lusaka,,,5,NA,NA,,48906,684
RS,123b,2021-01-27,2021-01-27,Muchinga,,,1,NA,NA,,48906,685
RS,123b,2021-01-27,2021-01-27,Northern,,,2,NA,NA,,48906,687
RS,123b,2021-01-27,2021-01-27,Western,,,1,NA,NA,,48906,688
,Tw-2021-01-28,2021-01-28,2021-01-28,Total,,,,,,,,
,Tw-2021-01-29,2021-01-29,2021-01-29,Total,,,,,,,,
,Tw-2021-01-30,2021-01-30,2021-01-30,Total,,,,,,,,
,Tw-2021-01-31,2021-01-31,2021-01-31,Total,,,,,,,,
,Tw-2021-02-01,2021-02-01,2021-02-01,Total,,,,,,,,
RS,129,2021-02-02,2021-02-02,Eastern,Chadiza,21,,,,,48927,688
RS,129,2021-02-02,2021-02-02,Eastern,Chasefu,2,,,,,48929,688
RS,129,2021-02-02,2021-02-02,North-Western,Chavuma,2,,,,,48931,688
RS,129,2021-02-02,2021-02-02,Central,Chibombo,5,,,,,48936,688
RS,129,2021-02-02,2021-02-02,Luapula,Chienge,3,,,,,48939,688
RS,129,2021-02-02,2021-02-02,Luapula,Chifunabuli,8,,,,,48947,688
RS,129,2021-02-02,2021-02-02,Southern,Chikankata,1,,,,,48948,688
RS,129,2021-02-02,2021-02-02,Copperbelt,Chililabombwe,12,,,,,48960,688
RS,129,2021-02-02,2021-02-02,Northern,Chilubi,8,,,,,48968,688
RS,129,2021-02-02,2021-02-02,Copperbelt,Chingola,31,,,,,48999,688
RS,129,2021-02-02,2021-02-02,Muchinga,Chinsali,27,,,,,49026,688
RS,129,2021-02-02,2021-02-02,Eastern,Chipangali,1,,,,,49027,688
RS,129,2021-02-02,2021-02-02,Eastern,Chipata,14,,,,,49041,688
RS,129,2021-02-02,2021-02-02,Central,Chisamba,1,,,,,49042,688
